LAMMPS data file - SE Layer in Cylinder (SI Units)
# Cylinder radius: 2.000000e-05 m

 10232  atoms

   1 atom types

 -2.000000000000000e-05   2.000000000000000e-05 xlo xhi
 -2.000000000000000e-05   2.000000000000000e-05 ylo yhi
  0.000000000000000e+00   2.500000000000000e-05 zlo zhi

Atoms # sphere

  187    1 1.2083333333e-06 5.0000000000e+03  -2.903830022654722e-06  -1.601495319801494e-05   2.796722482161850e-06
  188    1 1.2083333333e-06 5.0000000000e+03  -2.941465116700672e-06   1.712688427035223e-05   7.960268996330323e-07
  189    1 1.2083333333e-06 5.0000000000e+03   8.548227643037387e-06  -1.519568247754545e-05   1.587467782572240e-05
  190    1 1.2083333333e-06 5.0000000000e+03   5.288967980715395e-06  -1.072160246687966e-05   1.417242661195547e-05
  191    1 1.2083333333e-06 5.0000000000e+03   7.719485652633155e-06   1.224344500227480e-05   9.514268191615796e-06
  192    1 1.2083333333e-06 5.0000000000e+03   7.495783579654525e-06   7.606050038218099e-06   9.044357952489637e-06
  193    1 1.2083333333e-06 5.0000000000e+03  -1.361821182758529e-05  -1.126525114542084e-05   4.882029059451472e-06
  194    1 1.2083333333e-06 5.0000000000e+03  -1.521821835999280e-05  -3.967953002663485e-06   1.622962007918336e-05
  195    1 1.2083333333e-06 5.0000000000e+03   9.481378950682380e-06   1.123375636256241e-05   7.100362573455172e-07
  196    1 1.2083333333e-06 5.0000000000e+03  -7.238106994551196e-06  -8.322510210848824e-06   1.220975588241357e-05
  197    1 1.2083333333e-06 5.0000000000e+03  -7.363958790845463e-06   7.731739102249587e-07   1.112339267534491e-05
  198    1 1.2083333333e-06 5.0000000000e+03   5.627660763420991e-07   1.381444866915062e-05   1.108328017281061e-05
  199    1 1.2083333333e-06 5.0000000000e+03  -5.723265961959776e-06   1.418712732729440e-05   6.048665524698072e-06
  200    1 1.2083333333e-06 5.0000000000e+03  -1.390086297280176e-05  -6.265827669443625e-06   1.595645763490645e-05
  201    1 1.2083333333e-06 5.0000000000e+03  -9.741489737578575e-06  -4.625746552115592e-06   1.375449042902481e-05
  202    1 1.2083333333e-06 5.0000000000e+03  -9.232771302882886e-06  -9.601121728004546e-07   1.720127437576538e-05
  203    1 1.2083333333e-06 5.0000000000e+03  -7.884951140384637e-07  -4.988267943426495e-06   1.317478093175606e-05
  204    1 1.2083333333e-06 5.0000000000e+03  -1.408858917093904e-05  -4.905369928084402e-06   1.346504569579337e-05
  205    1 1.2083333333e-06 5.0000000000e+03   4.243726496858713e-06  -1.718513978972524e-05   9.105848386830109e-06
  206    1 1.2083333333e-06 5.0000000000e+03   4.722049017389082e-06   1.555174221212906e-05   1.708867526146998e-05
  207    1 1.2083333333e-06 5.0000000000e+03  -7.507865007659649e-06  -5.896550245063157e-06   1.671273462452426e-05
  208    1 1.2083333333e-06 5.0000000000e+03  -6.569036674434447e-06  -1.316340977684385e-05   1.740613168512164e-05
  209    1 1.2083333333e-06 5.0000000000e+03   1.373591557023608e-05   1.235109735599878e-05   4.435077544535283e-06
  210    1 1.2083333333e-06 5.0000000000e+03  -1.478356692288285e-05   5.250002358580178e-06   7.019471334325419e-06
  211    1 1.2083333333e-06 5.0000000000e+03   1.445025844536712e-06   1.238765455611085e-05   1.385432892369662e-05
  212    1 1.2083333333e-06 5.0000000000e+03  -2.627324069436636e-06   8.878218538862820e-06   1.604509755113730e-05
  213    1 1.2083333333e-06 5.0000000000e+03   2.803660882891015e-06  -1.367133081136248e-05   1.825130552296286e-05
  214    1 1.2083333333e-06 5.0000000000e+03  -7.072049344104066e-06   6.397682739754916e-06   1.892761801736614e-05
  215    1 1.2083333333e-06 5.0000000000e+03  -1.432233941964879e-05  -1.549277177095667e-06   1.559129723175151e-05
  216    1 1.2083333333e-06 5.0000000000e+03   4.765464671558816e-06  -3.530518697043962e-06   1.793883353922526e-06
  217    1 1.2083333333e-06 5.0000000000e+03   2.659286500205735e-06   1.460477632871350e-06   6.621680386326261e-06
  218    1 1.2083333333e-06 5.0000000000e+03  -3.887846078823988e-06  -3.599493642017555e-06   4.446738455147981e-06
